Listing ID,Title,Description,Category,Who made it?,What is it?,When was it made?,Renewal options,Product type,Tags,Materials,Production partners,Section,Price,Quantity,SKU,Variation 1,V1 Option,Variation 2,V2 Option,Var Price,Var Quantity,Var SKU,Var Visibility,Var Photo,Shipping profile,Weight,Length,Width,Height,Return policy,Video 1,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Photo 6,Photo 7,Photo 8,Photo 9,Photo 10
4512031529,"Tungsten Wedding Band for Men, 8mm Gunmetal Mens Tungsten Ring Wood Inlay, Personalized Engraved Ring, Comfort Fit","The Multi-Color Wood Inlay

**Key Features:**
• Material: Tungsten Carbide, Wood
• Color: Brown, Gunmetal
• Available widths: 8mm
• Comfort fit interior for all‑day wear
• Free custom laser engraving inside the band
• Ships from Aydins Jewelry in Irving, Texas
• Aydins Lifetime Warranty against defects

**Personalization:**
Add your engraving text, date, initials, or symbol in the personalization box at checkout. Max 30 characters per line.

**Shipping & Returns:**
• Ships within 2‑5 business days
• Free US shipping
• 30‑day returns (non‑engraved items only)

**Why Choose Aydins Jewelry?**
Family‑owned since 2011, we specialize in men’s wedding bands that are built to last. Every ring is inspected before shipping.

Have questions? Message us - we reply fast.",Jewelry > Rings > Wedding & Engagement > Wedding Bands,I did,A finished product,2020 - 2026,Automatic,Physical,"tungsten ring,mens wedding band,mens wedding ring,mens tungsten ring,mens tungsten band,personalized ring,engraved ring,tungsten band,mens ring,wedding band men,comfort fit ring,gunmetal ring mens,wood inlay ring","Tungsten Carbide,Wood",,Wood Inlay Wedding Bands,146.00,10,,Width,8MM,Size,7,149.82,10,AYTR246-8-7,On,,All Shipping,,,,,No policy,,https://i.etsystatic.com/13201508/r/il/50ab7c/8114625205/il_fullxfull.8114625205_3uh4.jpg,https://i.etsystatic.com/13201508/r/il/3573a8/8114625285/il_fullxfull.8114625285_slln.jpg,https://i.etsystatic.com/13201508/r/il/a3ebaa/8066704184/il_fullxfull.8066704184_f3jl.jpg,https://i.etsystatic.com/13201508/r/il/fb929f/8066704280/il_fullxfull.8066704280_payt.jpg,https://i.etsystatic.com/13201508/r/il/bf20aa/8114625489/il_fullxfull.8114625489_gkdw.jpg,https://i.etsystatic.com/13201508/r/il/fa7e21/8066704432/il_fullxfull.8066704432_s7ph.jpg,https://i.etsystatic.com/13201508/r/il/30aac3/8066704512/il_fullxfull.8066704512_5jdm.jpg,https://i.etsystatic.com/13201508/r/il/d3a82f/8066704600/il_fullxfull.8066704600_g188.jpg,https://i.etsystatic.com/13201508/r/il/9fa70b/8114625811/il_fullxfull.8114625811_11hx.jpg,
,,,,,,,,,,,,,,,,Width,8MM,Size,7.5,149.82,10,AYTR246-8-7.5,On,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Width,8MM,Size,8,149.82,10,AYTR246-8-8,On,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Width,8MM,Size,8.5,149.82,10,AYTR246-8-8.5,On,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Width,8MM,Size,9,149.82,10,AYTR246-8-9,On,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Width,8MM,Size,9.5,149.82,10,AYTR246-8-9.5,On,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Width,8MM,Size,10,149.82,10,AYTR246-8-10,On,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Width,8MM,Size,10.5,149.82,10,AYTR246-8-10.5,On,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Width,8MM,Size,11,149.82,10,AYTR246-8-11,On,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Width,8MM,Size,11.5,149.82,10,AYTR246-8-11.5,On,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Width,8MM,Size,12,149.82,10,AYTR246-8-12,On,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Width,8MM,Size,12.5,149.82,10,AYTR246-8-12.5,On,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Width,8MM,Size,13,149.82,10,AYTR246-8-13,On,,,,,,,,,,,,,,,,,,
4512032746,"Tungsten Wedding Band for Men, 8mm Black Mens Tungsten Ring Bocote Wood Inlay, Personalized Engraved Ring, Comfort Fit","The Bocote Wood Inlay

**Key Features:**
• Material: Tungsten Carbide, Wood
• Color: Black
• Comfort fit interior for all‑day wear
• Free custom laser engraving inside the band
• Ships from Aydins Jewelry in Irving, Texas
• Aydins Lifetime Warranty against defects

**Personalization:**
Add your engraving text, date, initials, or symbol in the personalization box at checkout. Max 30 characters per line.

**Shipping & Returns:**
• Ships within 2‑5 business days
• Free US shipping
• 30‑day returns (non‑engraved items only)

**Why Choose Aydins Jewelry?**
Family‑owned since 2011, we specialize in men’s wedding bands that are built to last. Every ring is inspected before shipping.

Have questions? Message us - we reply fast.",Jewelry > Rings > Wedding & Engagement > Wedding Bands,I did,A finished product,2020 - 2026,Automatic,Physical,"tungsten ring,mens wedding band,mens wedding ring,mens tungsten ring,mens tungsten band,personalized ring,engraved ring,tungsten band,mens ring,wedding band men,comfort fit ring,black tungsten ring,6mm wedding band","Tungsten Carbide,Wood,Bocote Wood,Gold",,Wood Inlay Wedding Bands,146.00,10,AYTR041,Ring size,5,Width,6mm,,0,AYTR041-6-5,Off,,All Shipping,,,,,No policy,,https://i.etsystatic.com/13201508/r/il/f09c27/8114622389/il_fullxfull.8114622389_en0c.jpg,https://i.etsystatic.com/13201508/r/il/9150ce/8114622489/il_fullxfull.8114622489_dox3.jpg,https://i.etsystatic.com/13201508/r/il/6b93e4/8066701528/il_fullxfull.8066701528_ql60.jpg,https://i.etsystatic.com/13201508/r/il/25692b/8066701580/il_fullxfull.8066701580_7bw7.jpg,https://i.etsystatic.com/13201508/r/il/3d9778/8114622705/il_fullxfull.8114622705_5h8s.jpg,https://i.etsystatic.com/13201508/r/il/1f99f4/8114622817/il_fullxfull.8114622817_3erk.jpg,https://i.etsystatic.com/13201508/r/il/9d8d07/8114622883/il_fullxfull.8114622883_iy07.jpg,https://i.etsystatic.com/13201508/r/il/afb4d1/8066701906/il_fullxfull.8066701906_5o8m.jpg,https://i.etsystatic.com/13201508/r/il/7c2175/8114623043/il_fullxfull.8114623043_edrn.jpg,
,,,,,,,,,,,,,,,,Ring size,5 1/2,Width,6mm,,0,AYTR041-6-5.5,Off,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Ring size,6,Width,6mm,,0,AYTR041-6-6,Off,,,,,,,,,,,,,,,,,,
